timestamp,company,call_type,prompt_tokens,completion_tokens,total_tokens,est_cost_usd,cumulative_cost_usd
2026-04-05 23:34:24,Remny,pitch_subject,129,260,389,0.000175,0.000175
2026-04-05 23:34:24,Marin Mgmt,pitch_subject,132,260,392,0.000176,0.000351
2026-04-05 23:34:24,Citadelnyc,pitch_subject,133,260,393,0.000176,0.000527
2026-04-05 23:34:25,Batrare,pitch_subject,131,260,391,0.000176,0.000703
2026-04-05 23:34:25,Xl Rpm,pitch_subject,133,260,393,0.000176,0.000879
2026-04-05 23:34:25,Ayfinderpm,pitch_subject,131,260,391,0.000176,0.001054
2026-04-05 23:34:25,Dalanre,pitch_subject,131,260,391,0.000176,0.001230
2026-04-05 23:34:25,Katyhine,pitch_subject,130,260,390,0.000176,0.001406
2026-04-05 23:34:25,Canvaspg,pitch_subject,129,260,389,0.000175,0.001581
2026-04-05 23:34:25,Trihill,pitch_subject,129,260,389,0.000175,0.001756
2026-04-05 23:34:25,Nysmi,pitch_subject,131,260,391,0.000176,0.001932
2026-04-05 23:34:25,Trihill,pitch_subject,129,260,389,0.000175,0.002107
2026-04-05 23:34:27,Canvaspg,pitch_subject,129,260,389,0.000175,0.002283
2026-04-05 23:34:27,Katyhine,pitch_subject,130,260,390,0.000176,0.002458
2026-04-05 23:34:28,Ayfinderpm,pitch_subject,131,260,391,0.000176,0.002634
2026-04-05 23:34:28,Dalanre,pitch_subject,131,260,391,0.000176,0.002809
2026-04-05 23:34:38,Marin Mgmt,form_fill,461,360,821,0.000285,0.003095
2026-04-05 23:34:39,Trihill,form_fill,562,360,922,0.000300,0.003395
2026-04-05 23:34:39,Katyhine,form_fill,600,360,960,0.000306,0.003701
2026-04-05 23:34:39,Xl Rpm,form_fill,754,360,1114,0.000329,0.004030
2026-04-05 23:34:39,Remny,form_fill,676,360,1036,0.000317,0.004347
2026-04-05 23:34:40,Canvaspg,form_fill,762,360,1122,0.000330,0.004678
2026-04-05 23:34:41,Marin Mgmt,form_fill_recover,494,380,874,0.000302,0.004980
2026-04-05 23:34:41,Dalanre,form_fill,641,360,1001,0.000312,0.005292
2026-04-05 23:34:42,Batrare,form_fill,1374,360,1734,0.000422,0.005714
2026-04-05 23:34:42,Xl Rpm,form_fill_recover,787,380,1167,0.000346,0.006060
2026-04-05 23:34:43,Katyhine,form_fill_recover,633,380,1013,0.000323,0.006383
2026-04-05 23:34:43,Trihill,form_fill_recover,595,380,975,0.000317,0.006700
2026-04-05 23:34:43,Remny,form_fill_recover,709,380,1089,0.000334,0.007035
2026-04-05 23:34:43,Citadelnyc,form_fill,604,360,964,0.000307,0.007341
2026-04-05 23:34:45,Canvaspg,form_fill_recover,795,380,1175,0.000347,0.007688
2026-04-05 23:34:46,Dalanre,form_fill_recover,674,380,1054,0.000329,0.008018
2026-04-05 23:34:46,Batrare,form_fill_recover,1407,380,1787,0.000439,0.008457
2026-04-05 23:34:47,Citadelnyc,form_fill_recover,637,380,1017,0.000324,0.008780
2026-04-05 23:34:49,Ayfinderpm,form_fill,788,360,1148,0.000334,0.009114
2026-04-05 23:34:51,Ayfinderpm,form_fill_recover,821,380,1201,0.000351,0.009465
2026-04-05 23:34:51,Gresnick Realty,pitch_subject,133,260,393,0.000176,0.009641
2026-04-05 23:34:57,Miltonhousemgmt,pitch_subject,134,260,394,0.000176,0.009817
2026-04-05 23:35:00,Galleriapm,pitch_subject,133,260,393,0.000176,0.009993
2026-04-05 23:35:03,Greenrevolutioneast,pitch_subject,133,260,393,0.000176,0.010169
2026-04-05 23:35:03,Alderprop,pitch_subject,130,260,390,0.000176,0.010345
2026-04-05 23:35:08,Remny,confirm,203,1,204,0.000031,0.010376
2026-04-05 23:35:08,Trihill,confirm,176,1,177,0.000027,0.010403
2026-04-05 23:35:09,Miltonhousemgmt,form_fill,636,360,996,0.000311,0.010714
2026-04-05 23:35:12,Miltonhousemgmt,form_fill_recover,669,380,1049,0.000328,0.011043
2026-04-05 23:35:12,Gresnick Realty,form_fill,1306,360,1666,0.000412,0.011455
2026-04-05 23:35:15,Galleriapm,form_fill,596,360,956,0.000305,0.011760
2026-04-05 23:35:15,Nbmgmt,pitch_subject,131,260,391,0.000176,0.011936
2026-04-05 23:35:16,Gresnick Realty,form_fill_recover,1339,380,1719,0.000429,0.012364
2026-04-05 23:35:16,Greenrevolutioneast,form_fill,634,360,994,0.000311,0.012676
2026-04-05 23:35:18,Kahananyc,pitch_subject,133,260,393,0.000176,0.012852
2026-04-05 23:35:18,Galleriapm,form_fill_recover,629,380,1009,0.000322,0.013174
2026-04-05 23:35:19,Alginny,pitch_subject,131,260,391,0.000176,0.013350
2026-04-05 23:35:19,Greenrevolutioneast,form_fill_recover,667,380,1047,0.000328,0.013678
2026-04-05 23:35:25,Alderprop,form_fill,408,360,768,0.000277,0.013955
2026-04-05 23:35:28,Kahananyc,form_fill,618,360,978,0.000309,0.014263
2026-04-05 23:35:29,Nbmgmt,form_fill,894,360,1254,0.000350,0.014614
2026-04-05 23:35:29,Alderprop,form_fill_recover,441,380,821,0.000294,0.014908
2026-04-05 23:35:31,Kahananyc,form_fill_recover,651,380,1031,0.000326,0.015233
2026-04-05 23:35:32,Nbmgmt,form_fill_recover,927,380,1307,0.000367,0.015600
2026-04-05 23:35:35,Brookfield Properties,pitch_subject,131,260,391,0.000176,0.015776
2026-04-05 23:35:35,Ankor Management,pitch_subject,131,260,391,0.000176,0.015952
2026-04-05 23:35:36,Mmgnyc,pitch_subject,133,260,393,0.000176,0.016128
2026-04-05 23:35:47,Brookfield Properties,form_fill,822,360,1182,0.000339,0.016467
2026-04-05 23:35:47,Alginny,form_fill,1192,360,1552,0.000395,0.016862
2026-04-05 23:35:48,Joindaisy,pitch_subject,131,260,391,0.000176,0.017037
2026-04-05 23:35:49,Ankor Management,form_fill,696,360,1056,0.000320,0.017358
2026-04-05 23:35:50,Prorealtyusa,pitch_subject,133,260,393,0.000176,0.017534
2026-04-05 23:35:50,Brookfield Properties,form_fill_recover,855,380,1235,0.000356,0.017890
2026-04-05 23:35:51,Byson,pitch_subject,129,260,389,0.000175,0.018065
2026-04-05 23:35:51,Alginny,form_fill_recover,1225,380,1605,0.000412,0.018477
2026-04-05 23:35:52,Ankor Management,form_fill_recover,729,380,1109,0.000337,0.018815
2026-04-05 23:36:01,Prorealtyusa,form_fill,624,360,984,0.000310,0.019124
2026-04-05 23:36:05,Prorealtyusa,form_fill_recover,657,380,1037,0.000327,0.019451
2026-04-05 23:36:08,Harlempm,pitch_subject,133,260,393,0.000176,0.019627
2026-04-05 23:36:14,Gresnick Realty,confirm,144,1,145,0.000022,0.019649
2026-04-05 23:36:15,Mmgnyc,form_fill,794,360,1154,0.000335,0.019984
2026-04-05 23:36:16,Byson,form_fill,1762,360,2122,0.000480,0.020464
2026-04-05 23:36:19,Mmgnyc,form_fill_recover,827,380,1207,0.000352,0.020816
2026-04-05 23:36:20,Byson,form_fill_recover,1795,380,2175,0.000497,0.021313
2026-04-05 23:36:22,Quantmgmt,pitch_subject,131,260,391,0.000176,0.021489
2026-04-05 23:36:24,Bridgepropertymgmt,pitch_subject,133,260,393,0.000176,0.021665
2026-04-05 23:36:25,Truemanagementnyc,pitch_subject,136,260,396,0.000176,0.021841
2026-04-05 23:36:26,Bjd Property Management,pitch_subject,133,260,393,0.000176,0.022017
2026-04-05 23:36:31,Harlempm,form_fill,991,360,1351,0.000365,0.022382
2026-04-05 23:36:32,Quantmgmt,form_fill,981,360,1341,0.000363,0.022745
2026-04-05 23:36:35,Harlempm,form_fill_recover,1024,380,1404,0.000382,0.023127
2026-04-05 23:36:35,Quantmgmt,form_fill_recover,1014,380,1394,0.000380,0.023507
2026-04-05 23:36:37,Bjd Property Management,form_fill,642,360,1002,0.000312,0.023819
2026-04-05 23:36:40,Bjd Property Management,form_fill_recover,675,380,1055,0.000329,0.024148
2026-04-05 23:36:54,Native Realestate,pitch_subject,131,260,391,0.000176,0.024324
2026-04-05 23:36:58,Landlordmanagementny,pitch_subject,133,260,393,0.000176,0.024500
2026-04-05 23:37:00,Truemanagementnyc,form_fill,736,360,1096,0.000326,0.024827
2026-04-05 23:37:02,Ratemylandlord,pitch_subject,133,260,393,0.000176,0.025002
2026-04-05 23:37:04,Truemanagementnyc,form_fill_recover,769,380,1149,0.000343,0.025346
2026-04-05 23:37:20,Landlordmanagementny,form_fill,1400,360,1760,0.000426,0.025772
2026-04-05 23:37:22,Charneycompanies,pitch_subject,131,260,391,0.000176,0.025947
2026-04-05 23:37:23,Landlordmanagementny,form_fill_recover,1433,380,1813,0.000443,0.026390
2026-04-05 23:37:29,Centuryny,pitch_subject,131,260,391,0.000176,0.026566
2026-04-05 23:37:32,Native Realestate,form_fill,1348,360,1708,0.000418,0.026984
2026-04-05 23:37:36,Native Realestate,form_fill_recover,1381,380,1761,0.000435,0.027419
2026-04-05 23:37:39,Habitat,pitch_subject,128,260,388,0.000175,0.027595
2026-04-05 23:37:40,Ratemylandlord,form_fill,594,360,954,0.000305,0.027900
2026-04-05 23:37:41,Charneycompanies,form_fill,751,360,1111,0.000329,0.028228
2026-04-05 23:37:44,Ratemylandlord,form_fill_recover,627,380,1007,0.000322,0.028550
2026-04-05 23:37:44,Charneycompanies,form_fill_recover,784,380,1164,0.000346,0.028896
2026-04-05 23:37:48,Centuryny,form_fill,774,360,1134,0.000332,0.029228
2026-04-05 23:37:51,Centuryny,form_fill_recover,807,380,1187,0.000349,0.029577
2026-04-05 23:38:02,Empirestatepm,pitch_subject,131,260,391,0.000176,0.029753
2026-04-05 23:38:04,Blueheavenpm,pitch_subject,133,260,393,0.000176,0.029929
2026-04-05 23:38:08,Habitat,form_fill,401,360,761,0.000276,0.030205
2026-04-05 23:38:12,Empirestatepm,form_fill,482,360,842,0.000288,0.030493
2026-04-05 23:38:13,Habitat,form_fill_recover,434,380,814,0.000293,0.030786
2026-04-05 23:38:16,Empirestatepm,form_fill_recover,515,380,895,0.000305,0.031092
2026-04-05 23:38:22,Mdsquared Property Group,pitch_subject,135,260,395,0.000176,0.031268
2026-04-05 23:38:29,Propertymanagementsource,pitch_subject,131,260,391,0.000176,0.031443
2026-04-05 23:38:35,Habitat,confirm,254,1,255,0.000039,0.031482
2026-04-05 23:38:37,Blueheavenpm,form_fill,604,360,964,0.000307,0.031789
2026-04-05 23:38:40,Mdsquared Property Group,form_fill,1468,360,1828,0.000436,0.032225
2026-04-05 23:38:40,Blueheavenpm,form_fill_recover,637,380,1017,0.000324,0.032549
2026-04-05 23:38:44,Mdsquared Property Group,form_fill_recover,1501,380,1881,0.000453,0.033002
2026-04-05 23:38:45,Vnypm,pitch_subject,133,260,393,0.000176,0.033178
2026-04-05 23:38:53,Propertymanagementsource,form_fill,863,360,1223,0.000345,0.033523
2026-04-05 23:38:53,Lppm Rentals,pitch_subject,131,260,391,0.000176,0.033699
2026-04-05 23:38:55,Propertymanagementsource,form_fill_recover,896,380,1276,0.000362,0.034061
2026-04-05 23:38:59,Vnypm,form_fill,908,360,1268,0.000352,0.034413
2026-04-05 23:39:02,Vnypm,form_fill_recover,941,380,1321,0.000369,0.034782
2026-04-05 23:39:17,Propertymanagementsource,confirm,230,1,231,0.000035,0.034818
2026-04-05 23:39:25,Choicenewyork,pitch_subject,135,260,395,0.000176,0.034994
2026-04-05 23:39:33,Lppm Rentals,form_fill,765,360,1125,0.000331,0.035325
2026-04-05 23:39:37,Lppm Rentals,form_fill_recover,798,380,1178,0.000348,0.035672
2026-04-05 23:39:49,Greenpoint Properties,pitch_subject,131,260,391,0.000176,0.035848
2026-04-05 23:39:56,Rosenyc,pitch_subject,130,260,390,0.000176,0.036023
2026-04-05 23:39:57,Bfmgmt,pitch_subject,133,260,393,0.000176,0.036199
2026-04-05 23:40:05,Greenpoint Properties,form_fill,886,360,1246,0.000349,0.036548
2026-04-05 23:40:08,Greenpoint Properties,form_fill_recover,919,380,1299,0.000366,0.036914
2026-04-05 23:40:52,Cornerstone Ny,pitch_subject,131,260,391,0.000176,0.037090
2026-04-05 23:41:00,Newyorkcitypropertymanagementinc,pitch_subject,139,260,399,0.000177,0.037267
2026-04-05 23:41:00,Choicenewyork,form_fill,434,360,794,0.000281,0.037548
2026-04-05 23:41:04,Choicenewyork,form_fill_recover,467,380,847,0.000298,0.037846
2026-04-05 23:41:07,Sky Management,pitch_subject,129,260,389,0.000175,0.038021
2026-04-05 23:41:17,Newyorkcitypropertymanagementinc,form_fill,1780,360,2140,0.000483,0.038504
2026-04-05 23:41:21,Newyorkcitypropertymanagementinc,form_fill_recover,1813,380,2193,0.000500,0.039004
2026-04-05 23:41:37,Cornerstone Ny,form_fill,429,360,789,0.000280,0.039284
2026-04-05 23:41:41,Cornerstone Ny,form_fill_recover,462,380,842,0.000297,0.039582
2026-04-05 23:41:44,Carlyle Property Management,pitch_subject,134,260,394,0.000176,0.039758
2026-04-05 23:41:46,Erpmcompany,pitch_subject,131,260,391,0.000176,0.039933
2026-04-05 23:41:47,Newyorkcitypropertymanagementinc,confirm,197,1,198,0.000030,0.039964
2026-04-05 23:41:49,Pristinepropertiesnyc,pitch_subject,135,260,395,0.000176,0.040140
2026-04-05 23:41:54,Andoverprop,pitch_subject,131,260,391,0.000176,0.040315
2026-04-05 23:41:54,Carlyle Property Management,form_fill,632,360,992,0.000311,0.040626
2026-04-05 23:41:55,Sky Management,form_fill,690,360,1050,0.000320,0.040946
2026-04-05 23:41:58,Sky Management,form_fill_recover,723,380,1103,0.000336,0.041282
2026-04-05 23:41:58,Carlyle Property Management,form_fill_recover,665,380,1045,0.000328,0.041610
2026-04-05 23:41:59,Pristinepropertiesnyc,form_fill,595,360,955,0.000305,0.041915
2026-04-05 23:42:03,Pristinepropertiesnyc,form_fill_recover,628,380,1008,0.000322,0.042237
2026-04-05 23:42:17,Halstead Management,pitch_subject,131,260,391,0.000176,0.042413
2026-04-05 23:42:26,Pristinepropertiesnyc,confirm,213,1,214,0.000033,0.042446
2026-04-05 23:42:27,Andoverprop,form_fill,944,360,1304,0.000358,0.042803
2026-04-05 23:42:27,Sky Management,confirm,216,1,217,0.000033,0.042836
2026-04-05 23:42:30,Andoverprop,form_fill_recover,977,380,1357,0.000375,0.043211
2026-04-05 23:42:35,Fsresidential,pitch_subject,131,260,391,0.000176,0.043386
2026-04-05 23:42:35,Livingny,pitch_subject,129,260,389,0.000175,0.043562
2026-04-05 23:42:43,Halstead Management,form_fill,699,360,1059,0.000321,0.043883
2026-04-05 23:42:45,Livingny,form_fill,606,360,966,0.000307,0.044190
2026-04-05 23:42:47,Halstead Management,form_fill_recover,732,380,1112,0.000338,0.044527
2026-04-05 23:42:48,Livingny,form_fill_recover,639,380,1019,0.000324,0.044851
2026-04-05 23:42:52,Erpmcompany,form_fill,529,360,889,0.000295,0.045147
2026-04-05 23:42:56,Erpmcompany,form_fill_recover,562,380,942,0.000312,0.045459
2026-04-05 23:43:08,Halstead Management,confirm,226,1,227,0.000034,0.045493
2026-04-05 23:43:17,Helmnyc,pitch_subject,132,260,392,0.000176,0.045669
2026-04-05 23:43:20,Az Mgtny,pitch_subject,133,260,393,0.000176,0.045845
2026-04-05 23:43:26,Helmnyc,form_fill,603,360,963,0.000306,0.046152
2026-04-05 23:43:30,Helmnyc,form_fill_recover,636,380,1016,0.000323,0.046475
2026-04-05 23:43:45,Heightsre,pitch_subject,130,260,390,0.000176,0.046650
2026-04-05 23:43:51,Fsresidential,form_fill,408,360,768,0.000277,0.046928
2026-04-05 23:43:54,Fsresidential,form_fill_recover,441,380,821,0.000294,0.047222
2026-04-05 23:43:57,Stonehengenyc,pitch_subject,133,260,393,0.000176,0.047398
2026-04-05 23:44:27,River2river Realty,pitch_subject,133,260,393,0.000176,0.047574
2026-04-05 23:44:36,Stonehengenyc,form_fill,462,360,822,0.000285,0.047859
2026-04-05 23:44:41,Stonehengenyc,form_fill_recover,495,380,875,0.000302,0.048161
2026-04-05 23:45:00,Solil,pitch_subject,129,260,389,0.000175,0.048337
2026-04-05 23:45:12,Propertylinknyc,pitch_subject,133,260,393,0.000176,0.048513
2026-04-05 23:45:18,Orsidny,pitch_subject,131,260,391,0.000176,0.048688
2026-04-05 23:45:22,River2river Realty,form_fill,668,360,1028,0.000316,0.049004
2026-04-05 23:45:25,Propertylinknyc,form_fill,616,360,976,0.000308,0.049313
2026-04-05 23:45:26,River2river Realty,form_fill_recover,701,380,1081,0.000333,0.049646
2026-04-05 23:45:26,Solil,form_fill,716,360,1076,0.000323,0.049969
2026-04-05 23:45:29,Propertylinknyc,form_fill_recover,649,380,1029,0.000325,0.050295
2026-04-05 23:45:30,Solil,form_fill_recover,749,380,1129,0.000340,0.050635
2026-04-05 23:45:46,Bigapplenyc,pitch_subject,135,260,395,0.000176,0.050811
2026-04-05 23:45:54,Tag Property Management,pitch_subject,131,260,391,0.000176,0.050987
2026-04-05 23:45:55,Orsidny,form_fill,671,360,1031,0.000317,0.051304
2026-04-05 23:45:57,Solil,confirm,177,1,178,0.000027,0.051331
2026-04-05 23:45:58,River2river Realty,confirm,238,1,239,0.000036,0.051367
2026-04-05 23:45:59,Bigapplenyc,form_fill,673,360,1033,0.000317,0.051684
2026-04-05 23:45:59,Orsidny,form_fill_recover,704,380,1084,0.000334,0.052018
2026-04-05 23:46:03,Bigapplenyc,form_fill_recover,706,380,1086,0.000334,0.052352
2026-04-05 23:46:03,Axiopm,pitch_subject,133,260,393,0.000176,0.052527
2026-04-05 23:46:05,Highrisepm,pitch_subject,133,260,393,0.000176,0.052703
2026-04-05 23:46:12,Axiopm,form_fill,665,360,1025,0.000316,0.053019
2026-04-05 23:46:15,Axiopm,form_fill_recover,698,380,1078,0.000333,0.053352
2026-04-05 23:46:26,Bigapplenyc,confirm,266,1,267,0.000041,0.053392
2026-04-05 23:46:32,Thmny,pitch_subject,131,260,391,0.000176,0.053568
2026-04-05 23:46:35,Nestseekers,pitch_subject,131,260,391,0.000176,0.053744
2026-04-05 23:46:48,Elliman,pitch_subject,129,260,389,0.000175,0.053919
2026-04-05 23:46:57,Lisamgmt,pitch_subject,131,260,391,0.000176,0.054095
2026-04-05 23:46:58,Nestseekers,form_fill,410,360,770,0.000278,0.054372
2026-04-05 23:47:01,Nestseekers,form_fill_recover,443,380,823,0.000294,0.054667
2026-04-05 23:47:15,Elliman,form_fill,479,360,839,0.000288,0.054954
2026-04-05 23:47:18,Elliman,form_fill_recover,512,380,892,0.000305,0.055259
2026-04-05 23:47:21,Leasereadyllc,pitch_subject,137,260,397,0.000177,0.055436
2026-04-05 23:47:29,Lisamgmt,form_fill,703,360,1063,0.000321,0.055757
2026-04-05 23:47:32,Lisamgmt,form_fill_recover,736,380,1116,0.000338,0.056096
2026-04-05 23:47:40,Elliman,confirm,293,1,294,0.000045,0.056140
2026-04-05 23:47:46,Rudd Realty,pitch_subject,131,260,391,0.000176,0.056316
2026-04-05 23:47:49,Sovereign Properties,pitch_subject,132,260,392,0.000176,0.056492
2026-04-05 23:48:06,Leasereadyllc,form_fill,427,360,787,0.000280,0.056772
2026-04-05 23:48:07,Rudd Realty,form_fill,433,360,793,0.000281,0.057053
2026-04-05 23:48:09,Leasereadyllc,form_fill_recover,460,380,840,0.000297,0.057350
2026-04-05 23:48:10,Rudd Realty,form_fill_recover,466,380,846,0.000298,0.057648
2026-04-05 23:48:13,Thesmith Group,pitch_subject,133,260,393,0.000176,0.057823
2026-04-05 23:48:21,Sovereign Properties,form_fill,643,360,1003,0.000312,0.058136
2026-04-05 23:48:25,Sovereign Properties,form_fill_recover,676,380,1056,0.000329,0.058465
2026-04-05 23:48:35,Rudd Realty,confirm,192,1,193,0.000029,0.058495
2026-04-05 23:48:37,Grc Realty,pitch_subject,131,260,391,0.000176,0.058670
2026-04-05 23:48:41,Pantheon Properties,pitch_subject,131,260,391,0.000176,0.058846
2026-04-05 23:48:49,Grc Realty,form_fill,537,360,897,0.000297,0.059143
2026-04-05 23:48:53,Grc Realty,form_fill_recover,570,380,950,0.000313,0.059456
2026-04-05 23:48:57,Tzm Realty,pitch_subject,131,260,391,0.000176,0.059632
2026-04-05 23:49:05,Pantheon Properties,form_fill,688,360,1048,0.000319,0.059951
2026-04-05 23:49:05,Charlesmunroereal Estate,pitch_subject,135,260,395,0.000176,0.060127
2026-04-05 23:49:08,Pantheon Properties,form_fill_recover,721,380,1101,0.000336,0.060463
2026-04-05 23:49:14,Veritas Management,pitch_subject,131,260,391,0.000176,0.060639
2026-04-05 23:49:22,Charlesmunroereal Estate,form_fill,571,360,931,0.000302,0.060941
2026-04-05 23:49:25,Charlesmunroereal Estate,form_fill_recover,604,380,984,0.000319,0.061259
2026-04-05 23:49:31,Centpropny,pitch_subject,131,260,391,0.000176,0.061435
2026-04-05 23:49:41,Veritas Management,form_fill,687,360,1047,0.000319,0.061754
2026-04-05 23:49:44,Veritas Management,form_fill_recover,720,380,1100,0.000336,0.062090
2026-04-05 23:49:45,Ekrealtyllc,pitch_subject,135,260,395,0.000176,0.062266
2026-04-05 23:49:50,Mypropertyman,pitch_subject,131,260,391,0.000176,0.062442
2026-04-05 23:50:06,Slatepg,pitch_subject,129,260,389,0.000175,0.062617
2026-04-05 23:50:07,Prospectm,pitch_subject,130,260,390,0.000176,0.062793
2026-04-05 23:50:13,Mypropertyman,form_fill,551,360,911,0.000299,0.063091
2026-04-05 23:50:13,Slatepg,form_fill,632,360,992,0.000311,0.063402
2026-04-05 23:50:17,Slatepg,form_fill_recover,665,380,1045,0.000328,0.063730
2026-04-05 23:50:17,Mypropertyman,form_fill_recover,584,380,964,0.000316,0.064046
2026-04-05 23:50:19,Centpropny,form_fill,1354,360,1714,0.000419,0.064465
2026-04-05 23:50:23,Centpropny,form_fill_recover,1387,380,1767,0.000436,0.064901
2026-04-05 23:50:28,Vanderbiltatnycapt,pitch_subject,135,260,395,0.000176,0.065077
2026-04-05 23:50:31,Safeguard Realty,pitch_subject,133,260,393,0.000176,0.065253
2026-04-05 23:50:33,Brickway Management,pitch_subject,131,260,391,0.000176,0.065429
2026-04-05 23:50:33,Prospectm,form_fill,620,360,980,0.000309,0.065738
2026-04-05 23:50:36,Vanderbiltatnycapt,form_fill,762,360,1122,0.000330,0.066068
2026-04-05 23:50:37,Prospectm,form_fill_recover,653,380,1033,0.000326,0.066394
2026-04-05 23:50:40,Vanderbiltatnycapt,form_fill_recover,795,380,1175,0.000347,0.066741
2026-04-05 23:50:43,Safeguard Realty,form_fill,659,360,1019,0.000315,0.067056
2026-04-05 23:50:46,Safeguard Realty,form_fill_recover,692,380,1072,0.000332,0.067388
2026-04-05 23:50:55,Olympicpropertymgmt,pitch_subject,134,260,394,0.000176,0.067564
2026-04-05 23:50:56,Kriegerny,pitch_subject,132,260,392,0.000176,0.067740
2026-04-05 23:50:58,Rialto Management,pitch_subject,132,260,392,0.000176,0.067915
2026-04-05 23:51:05,Olympicpropertymgmt,form_fill,575,360,935,0.000302,0.068218
2026-04-05 23:51:09,Olympicpropertymgmt,form_fill_recover,608,380,988,0.000319,0.068537
2026-04-05 23:51:13,Safeguard Realty,confirm,157,1,158,0.000024,0.068561
2026-04-05 23:51:23,Vk PM,pitch_subject,129,260,389,0.000175,0.068736
2026-04-05 23:51:29,Rialto Management,form_fill,570,360,930,0.000302,0.069038
2026-04-05 23:51:29,Kriegerny,form_fill,1347,360,1707,0.000418,0.069456
2026-04-05 23:51:33,Rialto Management,form_fill_recover,603,380,983,0.000318,0.069774
2026-04-05 23:51:33,Kriegerny,form_fill_recover,1380,380,1760,0.000435,0.070209
2026-04-05 23:51:36,Amtrealtyny,pitch_subject,133,260,393,0.000176,0.070385
2026-04-05 23:51:41,Brickway Management,confirm,129,1,130,0.000020,0.070405
2026-04-05 23:51:43,Vk PM,form_fill,773,360,1133,0.000332,0.070737
2026-04-05 23:51:45,Nycbestmgmt,pitch_subject,135,260,395,0.000176,0.070913
2026-04-05 23:51:47,Vk PM,form_fill_recover,806,380,1186,0.000349,0.071262
2026-04-05 23:51:48,Rockefeller Group,pitch_subject,130,260,390,0.000176,0.071438
2026-04-05 23:51:50,Modernspacesnyc,pitch_subject,133,260,393,0.000176,0.071614
2026-04-05 23:51:55,Amtrealtyny,form_fill,1114,360,1474,0.000383,0.071997
2026-04-05 23:51:59,Rockefeller Group,form_fill,801,360,1161,0.000336,0.072333
2026-04-05 23:51:59,Amtrealtyny,form_fill_recover,1147,380,1527,0.000400,0.072733
2026-04-05 23:52:01,Teams Management,pitch_subject,129,260,389,0.000175,0.072908
2026-04-05 23:52:04,Rockefeller Group,form_fill_recover,834,380,1214,0.000353,0.073261
2026-04-05 23:52:10,Modernspacesnyc,form_fill,1426,360,1786,0.000430,0.073691
2026-04-05 23:52:14,Modernspacesnyc,form_fill_recover,1459,380,1839,0.000447,0.074138
2026-04-05 23:52:19,Gothampoint,pitch_subject,132,260,392,0.000176,0.074314
2026-04-05 23:52:35,Teams Management,form_fill,577,360,937,0.000303,0.074617
2026-04-05 23:52:39,Teams Management,form_fill_recover,610,380,990,0.000320,0.074936
2026-04-05 23:52:40,Nycbestmgmt,form_fill,922,360,1282,0.000354,0.075290
2026-04-05 23:52:43,Nycbestmgmt,form_fill_recover,955,380,1335,0.000371,0.075662
2026-04-05 23:53:01,Bwmgmt,pitch_subject,131,260,391,0.000176,0.075837
2026-04-05 23:53:09,Nycbestmgmt,confirm,203,1,204,0.000031,0.075868
2026-04-05 23:53:11,Gothampoint,form_fill,748,360,1108,0.000328,0.076197
2026-04-05 23:53:14,Gothampoint,form_fill_recover,781,380,1161,0.000345,0.076542
2026-04-05 23:53:18,Gatsbyent,pitch_subject,130,260,390,0.000176,0.076717
2026-04-05 23:53:23,Bwmgmt,form_fill,1187,360,1547,0.000394,0.077111
2026-04-05 23:53:27,Bwmgmt,form_fill_recover,1220,380,1600,0.000411,0.077522
2026-04-05 23:54:51,Medstay,pitch_subject,129,260,389,0.000175,0.077698
2026-04-05 23:54:56,Gatsbyent,form_fill,609,360,969,0.000307,0.078005
2026-04-05 23:54:59,Gatsbyent,form_fill_recover,642,380,1022,0.000324,0.078329
2026-04-05 23:55:09,Rhpropertymgmt,pitch_subject,133,260,393,0.000176,0.078505
2026-04-05 23:55:16,Medstay,form_fill,564,360,924,0.000301,0.078806
2026-04-05 23:55:19,Medstay,form_fill_recover,597,380,977,0.000318,0.079123
2026-04-05 23:55:23,Gatsbyent,confirm,196,1,197,0.000030,0.079153
2026-04-05 23:55:32,Nouveaupm,pitch_subject,130,260,390,0.000176,0.079329
2026-04-05 23:55:33,Homeriver,pitch_subject,130,260,390,0.000176,0.079504
2026-04-05 23:55:41,Rhpropertymgmt,form_fill,611,360,971,0.000308,0.079812
2026-04-05 23:55:45,Rhpropertymgmt,form_fill_recover,644,380,1024,0.000325,0.080137
2026-04-05 23:56:02,Brooklynpm,pitch_subject,130,260,390,0.000176,0.080312
2026-04-05 23:56:11,Homeriver,form_fill,1680,360,2040,0.000468,0.080780
2026-04-05 23:56:17,Homeriver,form_fill_recover,1713,380,2093,0.000485,0.081265
2026-04-05 23:56:20,Nouveaupm,confirm,157,1,158,0.000024,0.081289
2026-04-05 23:56:27,Arc Propertymgmt,pitch_subject,133,260,393,0.000176,0.081465
2026-04-05 23:56:35,Brooklynpm,form_fill,766,360,1126,0.000331,0.081796
2026-04-05 23:56:38,Brooklynpm,form_fill_recover,799,380,1179,0.000348,0.082144
2026-04-05 23:56:55,Newgents,pitch_subject,131,260,391,0.000176,0.082320
2026-04-05 23:57:03,Arc Propertymgmt,form_fill,607,360,967,0.000307,0.082627
2026-04-05 23:57:06,Arc Propertymgmt,form_fill_recover,640,380,1020,0.000324,0.082951
2026-04-05 23:57:26,Glenwoodnyc,pitch_subject,134,260,394,0.000176,0.083127
